dataset,dataset_index,speaker_id,chapter_id,utterance_id,codec,bitrate,spectral_distortion,lsd_db,retained_bandwidth_hz,hf_power_change_db,estimated_delay_samples,estimated_delay_ms
test-other,1735,5484,24317,3,opus,6k,339.0423278808594,17.167646408081055,4687.5,-14.165454435335352,2,0.125
test-other,365,2609,156975,4,mp3,128k,57.163352966308594,7.194872856140137,7281.25,-0.7673903242570426,0,0.0
test-other,365,2609,156975,4,mp3,64k,61.22169876098633,7.486202716827393,7281.25,-0.7508272379148964,0,0.0
test-other,365,2609,156975,4,mp3,32k,93.03556823730469,9.31688117980957,7281.25,-0.416799970655478,0,0.0
test-other,365,2609,156975,4,mp3,24k,207.96405029296875,13.907443046569824,5812.5,-1.3608424788664326,0,0.0
test-other,365,2609,156975,4,mp3,16k,336.3401794433594,17.837970733642578,5562.5,-3.587455915117851,0,0.0
test-other,365,2609,156975,4,opus,64k,4.6402764320373535,2.0994396209716797,8000.0,-0.2312271929808759,0,0.0
test-other,365,2609,156975,4,opus,32k,32.79254913330078,5.686297416687012,8000.0,-2.957474447600379,0,0.0
test-other,365,2609,156975,4,opus,16k,49.887996673583984,7.033421039581299,8000.0,-2.8226209152612873,0,0.0
test-other,365,2609,156975,4,opus,12k,54.5424690246582,7.355860710144043,8000.0,-1.6778157417954875,0,0.0
test-other,365,2609,156975,4,opus,8k,317.2279357910156,17.31154441833496,4593.75,-17.798076562283065,2,0.125
test-other,365,2609,156975,4,opus,6k,316.4538269042969,17.290510177612305,4656.25,-14.889972255621778,2,0.125
test-other,309,2414,128292,19,mp3,128k,98.6130142211914,8.823650360107422,7281.25,-1.3830883685690953,0,0.0
test-other,309,2414,128292,19,mp3,64k,103.16371154785156,9.060824394226074,7281.25,-1.371606275961395,0,0.0
test-other,309,2414,128292,19,mp3,32k,138.14532470703125,10.684460639953613,7281.25,-1.2250893134179361,0,0.0
test-other,309,2414,128292,19,mp3,24k,348.50225830078125,16.79263687133789,5812.5,-4.138428879243075,0,0.0
test-other,309,2414,128292,19,mp3,16k,449.5385437011719,19.10498046875,5593.75,-4.4873872511705635,0,0.0
test-other,309,2414,128292,19,opus,64k,4.839515209197998,2.1189186573028564,8000.0,-0.8930420157742226,0,0.0
test-other,309,2414,128292,19,opus,32k,28.754270553588867,5.285198211669922,8000.0,-3.946621734261572,0,0.0
test-other,309,2414,128292,19,opus,16k,46.7388801574707,6.741481781005859,8000.0,-3.8374001039445114,0,0.0
test-other,309,2414,128292,19,opus,12k,51.774009704589844,7.092803955078125,8000.0,-3.392835124012849,0,0.0
test-other,309,2414,128292,19,opus,8k,469.77850341796875,19.823759078979492,4500.0,-20.186478313312556,2,0.125
test-other,309,2414,128292,19,opus,6k,476.51708984375,20.017375946044922,4500.0,-18.231545129031797,2,0.125
test-other,562,3080,5032,14,mp3,128k,33.902950286865234,4.422003746032715,7281.25,-1.810818565656673,0,0.0
test-other,562,3080,5032,14,mp3,64k,38.42420196533203,4.951312065124512,7281.25,-1.7953782929209772,0,0.0
test-other,562,3080,5032,14,mp3,32k,66.03362274169922,7.180148124694824,7281.25,-1.645781453429127,0,0.0
test-other,562,3080,5032,14,mp3,24k,143.36666870117188,10.284893989562988,5812.5,-5.610182548028221,0,0.0
test-other,562,3080,5032,14,mp3,16k,223.531982421875,13.248015403747559,5562.5,-7.780866076348297,0,0.0
test-other,562,3080,5032,14,opus,64k,4.101062297821045,1.908994197845459,8000.0,-1.092166738941035,0,0.0
test-other,562,3080,5032,14,opus,32k,26.354961395263672,5.0560150146484375,8000.0,-4.124840308427945,0,0.0
test-other,562,3080,5032,14,opus,16k,43.52156448364258,6.529029846191406,8000.0,-4.091295786702581,0,0.0
test-other,562,3080,5032,14,opus,12k,50.03544616699219,6.998464107513428,8000.0,-2.7030951793924047,0,0.0
test-other,562,3080,5032,14,opus,8k,229.76393127441406,13.507404327392578,4687.5,-24.342742717474238,2,0.125
test-other,562,3080,5032,14,opus,6k,233.77236938476562,13.70615291595459,4687.5,-22.729311660064106,2,0.125
test-other,2229,7018,75789,21,mp3,128k,39.023136138916016,4.767134666442871,7281.25,-1.3017934463698533,0,0.0
test-other,2229,7018,75789,21,mp3,64k,42.559974670410156,5.095095634460449,7281.25,-1.3068032641279297,0,0.0
test-other,2229,7018,75789,21,mp3,32k,63.73213195800781,6.555792331695557,7281.25,-1.198742693146426,0,0.0
test-other,2229,7018,75789,21,mp3,24k,127.36797332763672,9.034640312194824,5812.5,-1.9679471789868557,0,0.0
test-other,2229,7018,75789,21,mp3,16k,182.18386840820312,10.952664375305176,5562.5,-2.4951460154635647,0,0.0
test-other,2229,7018,75789,21,opus,64k,2.7279703617095947,1.4575799703598022,8000.0,-0.6609561912039913,0,0.0
test-other,2229,7018,75789,21,opus,32k,18.835426330566406,3.894775152206421,8000.0,-3.2432049987355853,0,0.0
test-other,2229,7018,75789,21,opus,16k,31.2396183013916,5.096005439758301,8000.0,-3.449354416604602,0,0.0
test-other,2229,7018,75789,21,opus,12k,35.68455123901367,5.4983439445495605,8000.0,-1.2781455117116394,0,0.0
test-other,2229,7018,75789,21,opus,8k,175.01229858398438,10.785533905029297,4656.25,-12.916314383007458,2,0.125
test-other,2229,7018,75789,21,opus,6k,177.77076721191406,11.034317016601562,4750.0,-8.963900649682676,2,0.125
test-other,2277,7105,2330,37,mp3,128k,19.360523223876953,3.344627857208252,7281.25,-0.5778221047521677,0,0.0
test-other,2277,7105,2330,37,mp3,64k,23.3255558013916,3.8960204124450684,7281.25,-0.5624046685611944,0,0.0
test-other,2277,7105,2330,37,mp3,32k,47.41758346557617,5.978612899780273,7281.25,-0.29198964898537233,0,0.0
test-other,2277,7105,2330,37,mp3,24k,109.37718963623047,8.823206901550293,5812.5,-1.0698115098522167,0,0.0
test-other,2277,7105,2330,37,mp3,16k,171.63699340820312,11.18436050415039,5562.5,-2.0227849084541676,0,0.0
test-other,2277,7105,2330,37,opus,64k,2.95042085647583,1.566645622253418,8000.0,-0.17882922381288535,0,0.0
test-other,2277,7105,2330,37,opus,32k,16.30314064025879,3.7212061882019043,8000.0,-2.5968734282133594,0,0.0
test-other,2277,7105,2330,37,opus,16k,30.72751808166504,5.232132911682129,8000.0,-2.901992022327027,0,0.0
test-other,2277,7105,2330,37,opus,12k,35.29689407348633,5.66802453994751,8000.0,-1.085312253819852,0,0.0
test-other,2277,7105,2330,37,opus,8k,161.6912384033203,10.976716041564941,4562.5,-15.390817914538907,2,0.125
test-other,2277,7105,2330,37,opus,6k,162.6142578125,11.097084045410156,4593.75,-10.628053581790288,2,0.125
test-other,2506,7975,280076,17,mp3,128k,6.8801069259643555,1.8024280071258545,7281.25,-0.5589455844748412,0,0.0
test-other,2506,7975,280076,17,mp3,64k,9.151520729064941,2.3440513610839844,7281.25,-0.5065560110161754,0,0.0
test-other,2506,7975,280076,17,mp3,32k,22.035743713378906,4.12553071975708,7281.25,-0.3915491771298095,0,0.0
test-other,2506,7975,280076,17,mp3,24k,42.801239013671875,5.56414270401001,5812.5,-0.4037907559487217,0,0.0
test-other,2506,7975,280076,17,mp3,16k,73.31094360351562,7.456918716430664,5531.25,-1.092978524076351,0,0.0
test-other,2506,7975,280076,17,opus,64k,2.042973756790161,1.3149155378341675,8000.0,-0.03680680564929364,0,0.0
test-other,2506,7975,280076,17,opus,32k,12.809463500976562,3.2983691692352295,8000.0,-2.125422640616121,0,0.0
test-other,2506,7975,280076,17,opus,16k,24.932825088500977,4.761620998382568,8000.0,-2.876004143226708,0,0.0
test-other,2506,7975,280076,17,opus,12k,31.217988967895508,5.383559703826904,8000.0,-1.215097131341458,0,0.0
test-other,2506,7975,280076,17,opus,8k,77.69422912597656,7.775040626525879,4843.75,-17.64383281322012,2,0.125
test-other,2506,7975,280076,17,opus,6k,81.52023315429688,8.116485595703125,4906.25,-13.898880615163309,2,0.125
test-other,2575,8131,117016,20,mp3,128k,27.67146110534668,3.6902620792388916,7281.25,-0.6966917033713125,0,0.0
test-other,2575,8131,117016,20,mp3,64k,32.113067626953125,4.1498870849609375,7281.25,-0.6865829739481654,0,0.0
test-other,2575,8131,117016,20,mp3,32k,55.182125091552734,5.801053524017334,7281.25,-0.27843003993076915,0,0.0
test-other,2575,8131,117016,20,mp3,24k,115.10396575927734,8.069418907165527,5812.5,-1.1493934657055886,0,0.0
test-other,2575,8131,117016,20,mp3,16k,162.93508911132812,9.78857421875,5562.5,-1.9288890113490922,0,0.0
test-other,2575,8131,117016,20,opus,64k,2.270007848739624,1.2329291105270386,8000.0,-0.2654946298051997,0,0.0
test-other,2575,8131,117016,20,opus,32k,17.34607696533203,3.422412633895874,8000.0,-2.910968004401388,0,0.0
test-other,2575,8131,117016,20,opus,16k,32.40940856933594,4.814146518707275,8000.0,-2.5053498912103676,0,0.0
test-other,2575,8131,117016,20,opus,12k,39.453643798828125,5.374529838562012,8000.0,-0.7829829674588955,0,0.0
test-other,2575,8131,117016,20,opus,8k,173.05885314941406,9.963659286499023,4500.0,-15.998043205072408,2,0.125
test-other,2575,8131,117016,20,opus,6k,177.05657958984375,10.241227149963379,4562.5,-13.789325059237358,2,0.125
test-other,839,3538,142836,13,mp3,128k,7.0056633949279785,2.1867992877960205,7281.25,-0.4840485482841428,0,0.0
test-other,839,3538,142836,13,mp3,64k,9.779016494750977,2.7452940940856934,7281.25,-0.4677742649745323,0,0.0
test-other,839,3538,142836,13,mp3,32k,28.39715003967285,4.930898189544678,7281.25,-0.22577231852887877,0,0.0
test-other,839,3538,142836,13,mp3,24k,62.05690002441406,7.064770698547363,5812.5,-1.0585185104097141,0,0.0
test-other,839,3538,142836,13,mp3,16k,110.32706451416016,9.595510482788086,5562.5,-2.3529237411238544,0,0.0
test-other,839,3538,142836,13,opus,64k,3.1902658939361572,1.6957982778549194,8000.0,-0.009807492209863867,0,0.0
test-other,839,3538,142836,13,opus,32k,18.225954055786133,4.168317794799805,8000.0,-2.3651272481922128,0,0.0
test-other,839,3538,142836,13,opus,16k,31.973615646362305,5.543075084686279,8000.0,-2.1183805464859033,0,0.0
test-other,839,3538,142836,13,opus,12k,36.92642593383789,5.969638347625732,8000.0,-0.9899544137011056,0,0.0
test-other,839,3538,142836,13,opus,8k,122.50360107421875,9.981633186340332,4500.0,-17.24924649207398,2,0.125
test-other,839,3538,142836,13,opus,6k,124.11571502685547,10.115766525268555,4531.25,-15.186903423436979,2,0.125
test-other,2531,7975,280084,13,mp3,128k,3.855522871017456,1.1889641284942627,7281.25,-0.7157621017726935,0,0.0
test-other,2531,7975,280084,13,mp3,64k,5.886180400848389,1.7554137706756592,7281.25,-0.632135602271195,0,0.0
test-other,2531,7975,280084,13,mp3,32k,16.416393280029297,3.34444522857666,7312.5,-0.3060269836125528,0,0.0
test-other,2531,7975,280084,13,mp3,24k,30.006587982177734,4.487462043762207,5812.5,-1.3170904227031062,0,0.0
test-other,2531,7975,280084,13,mp3,16k,56.371212005615234,6.181954860687256,5562.5,-2.7439569265315846,0,0.0
test-other,2531,7975,280084,13,opus,64k,1.4046357870101929,0.9963276982307434,8000.0,-0.2919591111885171,0,0.0
test-other,2531,7975,280084,13,opus,32k,9.361349105834961,2.7102019786834717,8000.0,-2.672415357435021,0,0.0
test-other,2531,7975,280084,13,opus,16k,19.43789291381836,4.044489860534668,8000.0,-2.0213283784488327,0,0.0
test-other,2531,7975,280084,13,opus,12k,24.560222625732422,4.588624000549316,8000.0,-0.7164667417937958,0,0.0
test-other,2531,7975,280084,13,opus,8k,51.64676284790039,6.3122029304504395,4843.75,-11.172402652695268,2,0.125
test-other,2531,7975,280084,13,opus,6k,55.967681884765625,6.693689346313477,4843.75,-9.706972394287122,2,0.125
test-other,2555,8131,117016,0,mp3,128k,15.833725929260254,2.351970911026001,7312.5,-0.5574337527962262,0,0.0
test-other,2555,8131,117016,0,mp3,64k,19.350276947021484,2.722423791885376,7312.5,-0.6126834973496896,0,0.0
test-other,2555,8131,117016,0,mp3,32k,34.64186477661133,3.8201546669006348,7312.5,-0.007298501917711518,0,0.0
test-other,2555,8131,117016,0,mp3,24k,62.9288215637207,5.096831798553467,5812.5,0.4512348941149238,0,0.0
test-other,2555,8131,117016,0,mp3,16k,83.89337158203125,5.959433555603027,5562.5,-2.0298756667580413,0,0.0
test-other,2555,8131,117016,0,opus,64k,1.442696213722229,0.8355417847633362,8000.0,-0.08428241554088396,0,0.0
test-other,2555,8131,117016,0,opus,32k,10.727275848388672,2.2912471294403076,8000.0,-1.7935525761204418,0,0.0
test-other,2555,8131,117016,0,opus,16k,21.641551971435547,3.3364124298095703,8000.0,-3.044211660041152,0,0.0
test-other,2555,8131,117016,0,opus,12k,27.162715911865234,3.783341407775879,8000.0,-3.4200621799456714,0,0.0
test-other,2555,8131,117016,0,opus,8k,101.01080322265625,6.683155536651611,4687.5,-17.883320825114136,2,0.125
test-other,2555,8131,117016,0,opus,6k,103.56908416748047,6.870126247406006,4718.75,-16.54889147386991,1,0.0625
test-other,1304,4294,35475,13,mp3,128k,8.171749114990234,1.6931936740875244,7312.5,-0.5904862101487581,0,0.0
test-other,1304,4294,35475,13,mp3,64k,10.90764045715332,2.2936959266662598,7281.25,-0.6119123998833662,0,0.0
test-other,1304,4294,35475,13,mp3,32k,27.541053771972656,4.193057537078857,7281.25,-0.33651732744977964,0,0.0
test-other,1304,4294,35475,13,mp3,24k,56.00230407714844,5.815134048461914,5812.5,-1.0720800209384105,0,0.0
test-other,1304,4294,35475,13,mp3,16k,91.4161605834961,7.735535621643066,5562.5,-1.4952916003121375,0,0.0
test-other,1304,4294,35475,13,opus,64k,1.5895349979400635,1.0818142890930176,8000.0,-0.262596726605628,0,0.0
test-other,1304,4294,35475,13,opus,32k,8.681170463562012,2.50075364112854,8000.0,-1.977505416567359,0,0.0
test-other,1304,4294,35475,13,opus,16k,18.455833435058594,3.861848831176758,8000.0,-2.7882738233522413,0,0.0
test-other,1304,4294,35475,13,opus,12k,23.27638053894043,4.429096221923828,8000.0,-2.0523750653919755,0,0.0
test-other,1304,4294,35475,13,opus,8k,75.7469482421875,7.040486812591553,4906.25,-9.314646380712402,2,0.125
test-other,1304,4294,35475,13,opus,6k,78.11863708496094,7.300529479980469,4968.75,-6.410948735598639,2,0.125
test-other,1444,4852,28311,1,mp3,128k,11.849658966064453,2.370185136795044,7312.5,-0.661530201853232,0,0.0
test-other,1444,4852,28311,1,mp3,64k,14.877861976623535,2.919996500015259,7281.25,-0.6953753649447221,0,0.0
test-other,1444,4852,28311,1,mp3,32k,30.503259658813477,4.633135795593262,7281.25,-0.3933320020230496,0,0.0
test-other,1444,4852,28311,1,mp3,24k,64.11176300048828,6.534047603607178,5812.5,-1.5298072887873284,0,0.0
test-other,1444,4852,28311,1,mp3,16k,99.66190338134766,8.270965576171875,5562.5,-2.6894581639606576,0,0.0
test-other,1444,4852,28311,1,opus,64k,2.2140252590179443,1.3091644048690796,8000.0,-0.30252164666245174,0,0.0
test-other,1444,4852,28311,1,opus,32k,14.623746871948242,3.4024147987365723,8000.0,-2.683768122922276,0,0.0
test-other,1444,4852,28311,1,opus,16k,26.971094131469727,4.771812438964844,8000.0,-2.6448512295510325,0,0.0
test-other,1444,4852,28311,1,opus,12k,32.97955322265625,5.3464035987854,8000.0,-0.7682397719301349,0,0.0
test-other,1444,4852,28311,1,opus,8k,102.0676498413086,8.582006454467773,4531.25,-12.610561072629135,2,0.125
test-other,1444,4852,28311,1,opus,6k,105.96685791015625,8.869675636291504,4625.0,-12.178455430827785,2,0.125
test-other,39,1688,142285,39,mp3,128k,13.630329132080078,2.168121814727783,7281.25,-0.9321936243023874,0,0.0
test-other,39,1688,142285,39,mp3,64k,15.719705581665039,2.5053515434265137,7281.25,-0.9139922831965419,0,0.0
test-other,39,1688,142285,39,mp3,32k,29.684860229492188,3.9757375717163086,7281.25,-0.7084882569450746,0,0.0
test-other,39,1688,142285,39,mp3,24k,62.42595291137695,5.568962097167969,5812.5,-2.3476169200746684,0,0.0
test-other,39,1688,142285,39,mp3,16k,88.41080474853516,6.9229021072387695,5562.5,-3.9087718598682395,0,0.0
test-other,39,1688,142285,39,opus,64k,1.8362066745758057,1.171409010887146,8000.0,-0.4645603974673115,0,0.0
test-other,39,1688,142285,39,opus,32k,11.499560356140137,2.896425724029541,8000.0,-3.3680845532431336,0,0.0
test-other,39,1688,142285,39,opus,16k,24.036842346191406,4.383183002471924,8000.0,-3.243911251179034,0,0.0
test-other,39,1688,142285,39,opus,12k,31.701831817626953,5.147914886474609,8000.0,-1.4013002884034815,0,0.0
test-other,39,1688,142285,39,opus,8k,103.60192108154297,7.824899673461914,4406.25,-25.607725516129015,2,0.125
test-other,39,1688,142285,39,opus,6k,109.63013458251953,8.408064842224121,4406.25,-22.161170973342546,1,0.0625
test-other,2623,8131,117017,6,mp3,128k,18.274866104125977,2.8781862258911133,7281.25,-0.5056754427638507,0,0.0
test-other,2623,8131,117017,6,mp3,64k,22.944015502929688,3.4242374897003174,7281.25,-0.45722226974800984,0,0.0
test-other,2623,8131,117017,6,mp3,32k,43.5794563293457,5.127801895141602,7281.25,-0.24141306426109516,0,0.0
test-other,2623,8131,117017,6,mp3,24k,88.77500915527344,7.0127668380737305,5781.25,-1.3786116094264955,0,0.0
test-other,2623,8131,117017,6,mp3,16k,128.65042114257812,8.692042350769043,5562.5,-2.001605076565633,0,0.0
test-other,2623,8131,117017,6,opus,64k,3.236819267272949,1.3639835119247437,8000.0,-0.12817192646597128,0,0.0
test-other,2623,8131,117017,6,opus,32k,16.511037826538086,3.427769422531128,8000.0,-2.832793268910712,0,0.0
test-other,2623,8131,117017,6,opus,16k,34.181827545166016,5.0719313621521,8000.0,-2.5945063256411838,0,0.0
test-other,2623,8131,117017,6,opus,12k,43.25315856933594,5.763730049133301,8000.0,-0.5695266462446857,0,0.0
test-other,2623,8131,117017,6,opus,8k,140.84173583984375,9.251067161560059,4656.25,-15.248115560340349,2,0.125
test-other,2623,8131,117017,6,opus,6k,146.9771270751953,9.64747142791748,4750.0,-14.269970138906412,2,0.125
test-other,889,3538,163622,21,mp3,128k,1.9275860786437988,0.9562509655952454,7281.25,-0.568288220071568,0,0.0
test-other,889,3538,163622,21,mp3,64k,3.3019065856933594,1.4541687965393066,7281.25,-0.5534248074453866,0,0.0
test-other,889,3538,163622,21,mp3,32k,10.857391357421875,2.919294595718384,7281.25,-0.39275439821767166,0,0.0
test-other,889,3538,163622,21,mp3,24k,20.827238082885742,3.882768392562866,5781.25,-1.8011014018244698,0,0.0
test-other,889,3538,163622,21,mp3,16k,39.03477478027344,5.478936672210693,5562.5,-2.394301025158216,0,0.0
test-other,889,3538,163622,21,opus,64k,1.3314440250396729,1.0633339881896973,8000.0,-0.0547481923516116,0,0.0
test-other,889,3538,163622,21,opus,32k,7.642309665679932,2.6196839809417725,8000.0,-2.2476675785665208,0,0.0
test-other,889,3538,163622,21,opus,16k,16.291339874267578,3.8896782398223877,8000.0,-2.3726190173899,0,0.0
test-other,889,3538,163622,21,opus,12k,20.715391159057617,4.412705898284912,8000.0,-1.0167098757635058,0,0.0
test-other,889,3538,163622,21,opus,8k,40.240821838378906,5.596822261810303,4593.75,-24.106437890198194,2,0.125
test-other,889,3538,163622,21,opus,6k,44.51447677612305,6.010673999786377,4593.75,-23.269954627521674,2,0.125
test-other,1661,5442,32873,9,mp3,128k,0.44610923528671265,0.4243495464324951,7312.5,-0.44579441284760046,0,0.0
test-other,1661,5442,32873,9,mp3,64k,1.5772148370742798,0.906697690486908,7312.5,-0.38672424051020676,0,0.0
test-other,1661,5442,32873,9,mp3,32k,9.362472534179688,2.4000794887542725,7312.5,-0.19052283405947276,0,0.0
test-other,1661,5442,32873,9,mp3,24k,20.34491729736328,3.485485315322876,5812.5,-0.62456482402542,0,0.0
test-other,1661,5442,32873,9,mp3,16k,38.27075958251953,4.911555290222168,5562.5,-1.7983308342039148,0,0.0
test-other,1661,5442,32873,9,opus,64k,1.2026994228363037,0.974198579788208,8000.0,-0.00224031327778253,0,0.0
test-other,1661,5442,32873,9,opus,32k,4.488239765167236,1.780852198600769,8000.0,-2.097107222012441,0,0.0
test-other,1661,5442,32873,9,opus,16k,14.284380912780762,3.318394899368286,8000.0,-1.9820672455388821,0,0.0
test-other,1661,5442,32873,9,opus,12k,20.499738693237305,4.0396928787231445,8000.0,-0.16305415178645336,0,0.0
test-other,1661,5442,32873,9,opus,8k,44.445716857910156,5.31878137588501,4562.5,-16.63253954042936,2,0.125
