dataset,dataset_index,speaker_id,chapter_id,utterance_id,codec,bitrate,drift_conv,sdrift_conv,drift_layer_1,sdrift_layer_1,drift_layer_2,sdrift_layer_2,drift_layer_3,sdrift_layer_3,drift_layer_4,sdrift_layer_4,drift_layer_5,sdrift_layer_5,drift_layer_6,sdrift_layer_6,drift_layer_7,sdrift_layer_7,drift_layer_8,sdrift_layer_8,drift_layer_9,sdrift_layer_9,drift_layer_10,sdrift_layer_10,drift_layer_11,sdrift_layer_11,drift_layer_12,sdrift_layer_12
test-other,156,1998,29454,32,opus,64k,0.0084632,0.00882417,0.00635016,0.00846875,0.00570071,0.00840551,0.00480598,0.00699341,0.00402886,0.0061456,0.00400674,0.0053215,0.00502539,0.00711364,0.00524455,0.00728422,0.00699788,0.00862807,0.00630343,0.0086382,0.00446755,0.00944519,9.05991e-05,0.00382966,0.000730813,0.00190145
test-other,156,1998,29454,32,opus,32k,0.0441145,0.0460698,0.0315067,0.0407801,0.0264887,0.038059,0.0237194,0.0343801,0.02042,0.0285762,0.0197352,0.027792,0.0253946,0.0332571,0.024734,0.0325495,0.029096,0.0356569,0.0277639,0.0386818,0.0211617,0.0431517,0.00123608,0.0291226,0.00891715,0.0287511
test-other,156,1998,29454,32,opus,16k,0.0888417,0.0924575,0.0712187,0.0951514,0.0648309,0.0948711,0.0621939,0.0916014,0.07314,0.103086,0.0800647,0.104838,0.0758319,0.0958995,0.0677966,0.0855967,0.0724791,0.0874184,0.0604614,0.0842549,0.0391717,0.0787408,0.00110364,0.0434172,0.0171574,0.0412676
test-other,156,1998,29454,32,opus,12k,0.11773,0.122129,0.101858,0.137384,0.0936988,0.137558,0.0903596,0.131963,0.0892904,0.12397,0.0721127,0.0942338,0.0716228,0.0882043,0.0656716,0.0822902,0.0694418,0.0831683,0.0587291,0.0819119,0.037442,0.0745047,0.00186634,0.054943,0.0271526,0.0595928
test-other,156,1998,29454,32,opus,8k,0.324345,0.332188,0.264332,0.329975,0.278869,0.389504,0.269939,0.391446,0.247281,0.3551,0.202134,0.271624,0.178834,0.230072,0.152671,0.195326,0.153569,0.194542,0.130259,0.188412,0.0888776,0.15939,0.0103261,0.173005,0.0976152,0.205778
test-other,156,1998,29454,32,opus,6k,0.39839,0.409523,0.349522,0.436652,0.361133,0.5039,0.3466,0.494047,0.317128,0.458727,0.266828,0.358819,0.245736,0.319329,0.21893,0.285892,0.222407,0.288497,0.191138,0.277519,0.144531,0.241121,0.0238382,0.280639,0.144744,0.267126
test-other,2189,7018,75788,1,mp3,128k,0.0110518,0.0119748,0.00652587,0.0095613,0.00531191,0.00814527,0.00436813,0.00679898,0.00334734,0.00507748,0.00236911,0.0033803,0.00176281,0.00251269,0.00139225,0.00195718,0.00108373,0.00161827,0.000720203,0.00111383,0.000318825,0.000558197,1.84178e-05,0.000763357,0.000392497,0.00121367
test-other,2189,7018,75788,1,mp3,64k,0.0164353,0.0176603,0.011191,0.0163622,0.00963426,0.0148432,0.00832915,0.0131561,0.00628382,0.00966507,0.00479734,0.00695491,0.00540221,0.00751495,0.00562,0.00742644,0.00575942,0.00736994,0.00429887,0.00615191,0.00267643,0.00528181,4.39882e-05,0.00252652,0.00240004,0.00681257
test-other,2189,7018,75788,1,mp3,32k,0.0621195,0.0660307,0.0438215,0.0633668,0.0409129,0.0636577,0.03851,0.0601465,0.0315174,0.0482004,0.0269414,0.0387981,0.0271379,0.0377278,0.026781,0.0361951,0.0258634,0.0354072,0.019138,0.0285963,0.0112326,0.0217966,0.000419915,0.0190421,0.0146825,0.0360206
test-other,2189,7018,75788,1,mp3,24k,0.120244,0.125158,0.0939348,0.135404,0.0953047,0.146728,0.0912595,0.141523,0.0808263,0.121436,0.0650942,0.0903998,0.0522472,0.0734528,0.0474349,0.0676847,0.0398475,0.0603255,0.0276996,0.0434076,0.0121844,0.0235661,0.0004583,0.0235739,0.0167944,0.0533985
test-other,2189,7018,75788,1,mp3,16k,0.186523,0.193154,0.149942,0.211489,0.153826,0.233442,0.15082,0.228959,0.133348,0.19831,0.102298,0.143036,0.0786981,0.108976,0.0724614,0.101805,0.0615639,0.0884548,0.0431634,0.0639223,0.0222178,0.0421778,0.000859678,0.0380172,0.021736,0.0533637
test-other,2189,7018,75788,1,opus,64k,0.00474834,0.00511456,0.00291252,0.00432986,0.00239652,0.00367618,0.00215816,0.00330615,0.00189126,0.00281042,0.00181204,0.00258988,0.00140744,0.00207186,0.00104403,0.00146204,0.000857592,0.00129157,0.00059545,0.000995398,0.00023514,0.000446618,1.32322e-05,0.000554383,0.00030899,0.000789642
test-other,2189,7018,75788,1,opus,32k,0.0361615,0.0388912,0.0209346,0.0296375,0.0188804,0.0279195,0.0187153,0.0279742,0.0179833,0.0261676,0.0188433,0.0252267,0.0233655,0.03071,0.025239,0.0309057,0.0273867,0.0321797,0.0221403,0.031033,0.0140257,0.0285048,0.000116765,0.0100384,0.00444251,0.0122575
test-other,2189,7018,75788,1,opus,16k,0.092438,0.0993699,0.0565804,0.0818214,0.0503056,0.076842,0.0473233,0.071676,0.0413628,0.0603562,0.0342261,0.0479271,0.0328628,0.0461854,0.0345875,0.0480909,0.0344002,0.0492925,0.0272889,0.0419987,0.0171828,0.0327511,0.000771523,0.0302433,0.0197964,0.0553966
test-other,2189,7018,75788,1,opus,12k,0.142548,0.153322,0.0908839,0.131384,0.0837138,0.127961,0.0804154,0.121594,0.0710828,0.101839,0.0601159,0.0821727,0.0494375,0.0678541,0.0443589,0.0606565,0.0385627,0.0555431,0.0278894,0.0432843,0.0137063,0.0256919,0.000612617,0.027321,0.0192993,0.0445586
test-other,2189,7018,75788,1,opus,8k,0.291845,0.305576,0.199504,0.276057,0.208276,0.307204,0.192304,0.285123,0.167144,0.245428,0.139543,0.19113,0.124883,0.166789,0.117157,0.153499,0.111888,0.144451,0.0842852,0.117105,0.05219,0.0990446,0.00190377,0.0766088,0.0397958,0.0967196
test-other,2189,7018,75788,1,opus,6k,0.368641,0.387522,0.279111,0.382632,0.293284,0.432278,0.269931,0.399242,0.238207,0.347482,0.202795,0.279691,0.169838,0.229925,0.152107,0.200572,0.141671,0.187645,0.10685,0.149895,0.0743128,0.130613,0.00538784,0.140141,0.0838367,0.186953
test-other,2318,7105,2340,36,mp3,128k,0.0113434,0.0123442,0.00824302,0.010884,0.00766665,0.0111748,0.0066632,0.0101756,0.00561613,0.00868148,0.00489265,0.00697607,0.00843579,0.0115888,0.00925159,0.0124703,0.0130884,0.0168375,0.01332,0.0193398,0.010069,0.019494,0.000623107,0.00993639,0.00710458,0.0150257
test-other,2318,7105,2340,36,mp3,64k,0.0154999,0.0167614,0.0106888,0.0142178,0.00983208,0.0144908,0.00885969,0.0137346,0.00740284,0.0113255,0.00622946,0.00849032,0.00935417,0.0126255,0.00962031,0.012751,0.0115115,0.0150698,0.0115876,0.0178161,0.00830626,0.0160004,0.000806391,0.0110192,0.0122576,0.0227781
test-other,2318,7105,2340,36,mp3,32k,0.0535974,0.0568757,0.0416897,0.0553307,0.041244,0.061914,0.0388966,0.0617504,0.0332146,0.0514517,0.0272093,0.0375168,0.0307295,0.0411166,0.0283105,0.0385109,0.0277292,0.0372841,0.0248885,0.0363893,0.0171614,0.0282385,0.00240821,0.0264822,0.0184813,0.0411139
test-other,2318,7105,2340,36,mp3,24k,0.124455,0.129925,0.104202,0.133548,0.112805,0.16425,0.10447,0.158171,0.0918809,0.141407,0.0769666,0.104365,0.0811107,0.109172,0.0753922,0.102591,0.0742355,0.102254,0.0659962,0.0973671,0.0469586,0.0773218,0.00709748,0.0805838,0.053349,0.0895988
test-other,2318,7105,2340,36,mp3,16k,0.205145,0.213267,0.194609,0.247583,0.204178,0.289267,0.185762,0.277296,0.165419,0.252668,0.146081,0.200669,0.154517,0.21392,0.145816,0.201848,0.139415,0.192793,0.127042,0.181646,0.104072,0.161229,0.0251727,0.20369,0.120945,0.194744
test-other,2318,7105,2340,36,opus,64k,0.0046702,0.00506866,0.00317484,0.00428623,0.00270754,0.00403434,0.00226384,0.00348586,0.00189799,0.00291157,0.00153184,0.00220001,0.00260031,0.00411016,0.00156504,0.00216055,0.00106174,0.00150007,0.000919878,0.0014174,0.000570059,0.000916541,0.000175536,0.00228757,0.00442648,0.00902814
test-other,2318,7105,2340,36,opus,32k,0.0463542,0.04998,0.0276085,0.0362089,0.0255909,0.0366273,0.0223786,0.0332683,0.020211,0.0305511,0.0197703,0.0270333,0.0275406,0.0369036,0.0255045,0.033807,0.0249866,0.0327283,0.0219147,0.0318895,0.0142981,0.0249001,0.00180101,0.0246664,0.0265541,0.0465222
test-other,2318,7105,2340,36,opus,16k,0.103815,0.111752,0.0669425,0.0880309,0.0625928,0.0888347,0.0571539,0.0824783,0.0522166,0.074827,0.0473629,0.0611017,0.0535468,0.0698154,0.0496467,0.0650896,0.0501608,0.0651013,0.0440633,0.0625843,0.0284578,0.0482214,0.00368655,0.0435275,0.0266126,0.0469421
test-other,2318,7105,2340,36,opus,12k,0.149134,0.159307,0.0990993,0.130805,0.0937705,0.133638,0.0867333,0.126095,0.0808807,0.115522,0.0740684,0.096477,0.0832645,0.108211,0.0768029,0.0986524,0.0718699,0.0888655,0.059595,0.0813367,0.038121,0.0663046,0.00377882,0.0499226,0.0304294,0.0587777
test-other,2318,7105,2340,36,opus,8k,0.348888,0.364883,0.264213,0.320843,0.263393,0.352731,0.246834,0.34818,0.22239,0.318203,0.195436,0.259845,0.19864,0.26211,0.185699,0.245685,0.173703,0.228651,0.147696,0.204091,0.112398,0.177206,0.0188151,0.194605,0.10988,0.181873
test-other,2318,7105,2340,36,opus,6k,0.408685,0.426871,0.324373,0.39397,0.321182,0.43515,0.299783,0.429882,0.269132,0.39367,0.239652,0.325904,0.253723,0.345179,0.256241,0.35282,0.256009,0.357055,0.234211,0.327646,0.202772,0.290178,0.0353827,0.328478,0.194064,0.290163
test-other,1405,4350,9170,23,mp3,128k,0.0155233,0.0168072,0.0122313,0.0165017,0.0122603,0.0175224,0.011452,0.0166306,0.0126985,0.0178467,0.0162251,0.019797,0.0172772,0.0215046,0.0168407,0.020163,0.0168848,0.0191715,0.0138741,0.0181401,0.00896466,0.0182899,0.000173926,0.00802988,0.00142372,0.00340807
test-other,1405,4350,9170,23,mp3,64k,0.020141,0.0217054,0.0160798,0.021866,0.0157139,0.0229001,0.0147557,0.0216135,0.0163853,0.0229434,0.0198693,0.0236607,0.0196626,0.0234928,0.0198003,0.0233837,0.0208022,0.0234488,0.01741,0.0235029,0.0113675,0.023942,0.000256538,0.00976551,0.00196546,0.00471908
test-other,1405,4350,9170,23,mp3,32k,0.070032,0.0747109,0.0602658,0.0824515,0.0576701,0.0857395,0.0561085,0.0856146,0.0531883,0.0772999,0.050686,0.0659322,0.0453283,0.0566577,0.0417724,0.0513232,0.0392131,0.0459239,0.0320683,0.0444952,0.0198782,0.0396777,0.000980675,0.0276005,0.0144557,0.0272175
test-other,1405,4350,9170,23,mp3,24k,0.145529,0.149915,0.127805,0.174283,0.129689,0.188079,0.111459,0.165739,0.0961245,0.13948,0.0821699,0.109993,0.0680627,0.0888968,0.0621551,0.0815405,0.0533421,0.0662633,0.0429793,0.0602157,0.0260583,0.0492854,0.00156063,0.0407893,0.0207821,0.0404316
test-other,1405,4350,9170,23,mp3,16k,0.226649,0.230759,0.199588,0.267369,0.195571,0.280387,0.171753,0.257861,0.146057,0.214605,0.127601,0.17244,0.113784,0.149398,0.104622,0.134129,0.0948427,0.114709,0.0757281,0.107054,0.0465049,0.0875124,0.00310004,0.0684405,0.0351368,0.0738201
test-other,1405,4350,9170,23,opus,64k,0.0065009,0.00710124,0.0043152,0.0058794,0.00392443,0.00556165,0.00425434,0.00609791,0.0055505,0.00799835,0.0103709,0.0124289,0.0127549,0.0147834,0.0134823,0.0153083,0.0147838,0.015893,0.0124016,0.0164616,0.00796199,0.0168985,8.30293e-05,0.0057435,0.000569642,0.00185549
test-other,1405,4350,9170,23,opus,32k,0.0421001,0.0452438,0.028829,0.0390603,0.0262892,0.0375977,0.0251107,0.0353785,0.0257107,0.0357378,0.0291032,0.0371463,0.0324469,0.040674,0.0323127,0.0402678,0.0329314,0.0395042,0.0266956,0.0381436,0.0139801,0.0298821,0.000338197,0.013671,0.00448096,0.0109252
test-other,1405,4350,9170,23,opus,16k,0.0919096,0.0987377,0.0686809,0.0948014,0.0640098,0.0951422,0.0608454,0.0899054,0.0573659,0.0808783,0.059834,0.0759838,0.065036,0.0793458,0.0634018,0.0755439,0.0653117,0.074966,0.0528343,0.0737553,0.0299361,0.0629398,0.000619352,0.0265871,0.00983918,0.020763
test-other,1405,4350,9170,23,opus,12k,0.130178,0.13926,0.103472,0.142725,0.0982014,0.147519,0.0876801,0.131072,0.0774208,0.111398,0.0684372,0.0897383,0.0636051,0.0811372,0.0570472,0.0713089,0.0541425,0.0648947,0.0432593,0.0615895,0.0235325,0.0473675,0.00140899,0.0307786,0.0242375,0.0556806
test-other,1405,4350,9170,23,opus,8k,0.384734,0.395401,0.288423,0.370152,0.290777,0.403702,0.266401,0.394769,0.236702,0.345627,0.206593,0.283935,0.186421,0.248865,0.169211,0.222055,0.153089,0.195986,0.118574,0.167481,0.07699,0.133755,0.00722349,0.131965,0.0768446,0.145564
test-other,1405,4350,9170,23,opus,6k,0.437953,0.451259,0.35412,0.454884,0.353392,0.494379,0.327493,0.483685,0.294401,0.431519,0.260563,0.358791,0.234847,0.31503,0.219462,0.28989,0.201879,0.260467,0.156952,0.219392,0.116094,0.190242,0.0148453,0.204117,0.120955,0.204184
test-other,2417,7902,96594,21,mp3,128k,0.00659072,0.0067873,0.00496536,0.00637811,0.00429362,0.00589645,0.00373721,0.00551379,0.00339043,0.00523096,0.00745624,0.0109088,0.0107906,0.0179,0.0132182,0.02168,0.0187413,0.0260203,0.0212075,0.0304024,0.0166015,0.0342467,0.00173247,0.0133192,0.00521189,0.00947756
test-other,2417,7902,96594,21,mp3,64k,0.0103783,0.0108513,0.00717056,0.00946468,0.00615066,0.00852221,0.00532061,0.00803417,0.00493157,0.00770622,0.0100172,0.0148674,0.0137642,0.022612,0.0162526,0.0261141,0.0236111,0.0311217,0.0255026,0.037015,0.0198417,0.0415768,0.00202465,0.0202712,0.00687695,0.0143194
test-other,2417,7902,96594,21,mp3,32k,0.0358855,0.0377013,0.026998,0.0366914,0.025359,0.0364503,0.0220687,0.0331534,0.0196512,0.0304749,0.0229962,0.0337102,0.0274341,0.0427809,0.0291055,0.0434788,0.0353786,0.0474839,0.0330929,0.0485958,0.0286309,0.0489311,0.0108512,0.0367255,0.024833,0.0428157
test-other,2417,7902,96594,21,mp3,24k,0.0742961,0.0780395,0.0558429,0.0739649,0.0545283,0.0781949,0.0487475,0.0729315,0.0441229,0.068392,0.0522391,0.0743594,0.0672403,0.103124,0.0710655,0.102531,0.0816102,0.108253,0.0731396,0.103398,0.062875,0.10604,0.0232752,0.0757077,0.0512468,0.0815891
test-other,2417,7902,96594,21,mp3,16k,0.10944,0.114266,0.0892512,0.11758,0.0895114,0.12919,0.0818857,0.124685,0.0715104,0.111995,0.0775541,0.113452,0.0954496,0.147572,0.100626,0.14973,0.108539,0.151307,0.0996963,0.14483,0.0887368,0.13783,0.0301998,0.114534,0.0883877,0.134396
test-other,2417,7902,96594,21,opus,64k,0.00371242,0.00384623,0.00279164,0.00362003,0.00239277,0.00330973,0.00224823,0.00337654,0.00319797,0.00496757,0.00855297,0.012379,0.0120317,0.0192517,0.0140979,0.021956,0.0201516,0.0260455,0.0208476,0.0297287,0.0159012,0.0325365,0.00120211,0.0147443,0.00567847,0.0131895
test-other,2417,7902,96594,21,opus,32k,0.0637724,0.066299,0.029669,0.0373913,0.0257445,0.0345003,0.0228695,0.0315263,0.0193956,0.0270046,0.0260823,0.0366309,0.0301005,0.0460328,0.03149,0.0465797,0.0399527,0.0527808,0.0391207,0.054814,0.0292199,0.0565821,0.00334787,0.033452,0.0167338,0.0355552
test-other,2417,7902,96594,21,opus,16k,0.104235,0.108792,0.0566261,0.0746133,0.0522514,0.0737696,0.0475817,0.0693453,0.0405997,0.060227,0.0437182,0.0642127,0.0433239,0.0709246,0.039123,0.059126,0.0398149,0.0542556,0.0337825,0.0494739,0.025465,0.0465363,0.00810051,0.0313066,0.0266502,0.0459322
test-other,2417,7902,96594,21,opus,12k,0.152845,0.160498,0.0830331,0.110725,0.0749865,0.107513,0.0700799,0.105328,0.0731277,0.113428,0.0840265,0.118562,0.0896707,0.126639,0.0891045,0.124172,0.0980008,0.129699,0.088793,0.125393,0.0745054,0.120604,0.0223646,0.0984946,0.0592915,0.095789
test-other,2417,7902,96594,21,opus,8k,0.348994,0.364025,0.197834,0.254975,0.199348,0.273925,0.190389,0.274893,0.176413,0.256739,0.164506,0.235107,0.183051,0.262714,0.197875,0.280297,0.210859,0.29607,0.184147,0.261352,0.162974,0.237183,0.0646382,0.222288,0.164118,0.234529
test-other,2417,7902,96594,21,opus,6k,0.44007,0.460812,0.277204,0.356069,0.272467,0.379122,0.253108,0.365583,0.225631,0.318416,0.204627,0.282354,0.217721,0.305802,0.22565,0.316734,0.234306,0.320224,0.216586,0.301289,0.194919,0.281482,0.0569612,0.26928,0.210895,0.311982
test-other,2119,6432,63723,20,mp3,128k,0.0052073,0.00517613,0.00387287,0.00473386,0.00270301,0.00327897,0.00235027,0.0031994,0.00201285,0.0028705,0.00338292,0.00448644,0.00183839,0.00278181,0.00182438,0.00278091,0.00141525,0.00226688,0.000967562,0.00161785,0.000344157,0.000704527,1.41859e-05,0.000896513,0.000429094,0.000841081
test-other,2119,6432,63723,20,mp3,64k,0.0109536,0.0112215,0.00774622,0.0102368,0.00594455,0.00807595,0.00534385,0.00781149,0.00408089,0.00597948,0.00448465,0.00606334,0.00335121,0.00501764,0.00375783,0.00595224,0.00283188,0.00464922,0.00193185,0.00333279,0.000716388,0.00139481,3.96371e-05,0.00212801,0.00116283,0.00321299
test-other,2119,6432,63723,20,mp3,32k,0.0619636,0.0650458,0.0461203,0.063957,0.0418515,0.0621664,0.0391916,0.0598081,0.0306107,0.0464652,0.0265176,0.0374107,0.0254419,0.0372062,0.0247654,0.0357897,0.0209254,0.0286319,0.0145553,0.0216924,0.00807881,0.0153673,0.000220656,0.0127132,0.00566494,0.0153434
test-other,2119,6432,63723,20,mp3,24k,0.0989231,0.103241,0.0826884,0.114056,0.0778525,0.115282,0.0754555,0.116933,0.0631281,0.0967538,0.0575589,0.0808374,0.0578386,0.0820718,0.0575771,0.0819392,0.0498115,0.0663338,0.0357288,0.0503205,0.0224141,0.0414558,0.000852406,0.041339,0.0259514,0.0592697
test-other,2119,6432,63723,20,mp3,16k,0.174244,0.182063,0.146173,0.201635,0.142426,0.210675,0.129637,0.198831,0.105347,0.158542,0.0855656,0.120226,0.0797496,0.113139,0.0728356,0.103151,0.0580295,0.0794224,0.0411094,0.0596959,0.0233805,0.0431433,0.00105989,0.0467356,0.0303724,0.0676953
test-other,2119,6432,63723,20,opus,64k,0.00496733,0.00506526,0.00516438,0.00669366,0.00421262,0.0055809,0.00323445,0.00447696,0.00312376,0.00470519,0.00565565,0.00716722,0.00640702,0.0107378,0.00450981,0.00649488,0.00271004,0.00407237,0.00167078,0.00265437,0.00056994,0.00108236,2.09808e-05,0.00123769,0.000314713,0.000783563
test-other,2119,6432,63723,20,opus,32k,0.0412067,0.0426434,0.0257696,0.033545,0.022575,0.0309597,0.019908,0.0281008,0.0172924,0.0250152,0.0197412,0.0260463,0.0211799,0.028097,0.0213909,0.0280462,0.0215355,0.0264237,0.0172865,0.0232978,0.0106736,0.0201451,0.000257552,0.0150515,0.00975233,0.0195932
test-other,2119,6432,63723,20,opus,16k,0.107829,0.113566,0.0719036,0.0981017,0.0693028,0.100897,0.0610907,0.0895092,0.0463995,0.0685021,0.0389519,0.0542245,0.0383936,0.0552602,0.0353988,0.0512772,0.0275039,0.0408127,0.0173251,0.0258416,0.0063166,0.0113611,0.00030911,0.014975,0.00940114,0.0292996
test-other,2119,6432,63723,20,opus,12k,0.161697,0.170863,0.106094,0.145955,0.0999251,0.1469,0.085946,0.127123,0.0674916,0.10086,0.0571366,0.0792656,0.0499334,0.0694375,0.0457856,0.0650777,0.0353996,0.0498442,0.0249109,0.036112,0.0133616,0.0247936,0.000594437,0.0264658,0.0156351,0.0468944
test-other,2119,6432,63723,20,opus,8k,0.300677,0.313598,0.203428,0.272109,0.20628,0.294406,0.181962,0.262569,0.151358,0.210474,0.133551,0.177673,0.124071,0.166542,0.122503,0.163225,0.114504,0.143961,0.0885859,0.11893,0.0608647,0.109383,0.00302631,0.0966229,0.0491222,0.114762
test-other,2119,6432,63723,20,opus,6k,0.351531,0.367087,0.263393,0.351621,0.272714,0.395043,0.25478,0.381376,0.216747,0.316669,0.189997,0.260668,0.187495,0.257217,0.187603,0.250686,0.171644,0.216106,0.133521,0.17805,0.0995635,0.167153,0.0118327,0.188952,0.0882503,0.192275
test-other,159,1998,29454,35,mp3,128k,0.0108995,0.0112671,0.0105033,0.0137733,0.010452,0.0153306,0.0091905,0.0142905,0.00723648,0.0113004,0.00594592,0.00876892,0.00685215,0.00973415,0.00812942,0.0122426,0.00849706,0.0117937,0.00806099,0.0124227,0.00474745,0.0110889,9.84073e-05,0.00721467,0.00156051,0.00503987
test-other,159,1998,29454,35,mp3,64k,0.0145657,0.0150368,0.014097,0.0187684,0.0139564,0.0206575,0.0125885,0.0198162,0.0105779,0.0164617,0.00985759,0.0141174,0.0101709,0.0145256,0.00906187,0.0130504,0.0072841,0.0104716,0.00549239,0.00870949,0.00234115,0.00435531,0.000100076,0.00543356,0.00190711,0.00542384
test-other,159,1998,29454,35,mp3,32k,0.0539427,0.0553517,0.0544736,0.0703914,0.0552297,0.0812236,0.051854,0.0803712,0.0487528,0.0748248,0.0473235,0.0684065,0.0523185,0.0718957,0.0475523,0.0648819,0.0421299,0.0552257,0.0345132,0.0486287,0.0214149,0.0424264,0.00079757,0.043481,0.0222229,0.0508353
test-other,159,1998,29454,35,mp3,24k,0.140121,0.140803,0.135118,0.17684,0.149022,0.222804,0.142414,0.212877,0.128464,0.194477,0.110833,0.151999,0.105279,0.140686,0.090149,0.118536,0.0780501,0.0983586,0.0611482,0.0873592,0.0326416,0.0638367,0.00107163,0.0580263,0.0302572,0.0707462
test-other,159,1998,29454,35,mp3,16k,0.223583,0.223094,0.221012,0.277214,0.242417,0.345156,0.240797,0.348112,0.221354,0.324369,0.192555,0.268468,0.167987,0.222109,0.143929,0.18844,0.13542,0.167988,0.113901,0.159619,0.0704584,0.140244,0.00207931,0.105653,0.0465343,0.0986396
test-other,159,1998,29454,35,opus,64k,0.00765067,0.00805849,0.00525886,0.00680041,0.00491136,0.00697416,0.00431073,0.00598776,0.00472194,0.00662899,0.00721318,0.010936,0.0161305,0.0239035,0.0174606,0.023106,0.0192678,0.0223855,0.0188485,0.0250349,0.0148477,0.03332,0.000100732,0.013204,0.00122029,0.00426394
test-other,159,1998,29454,35,opus,32k,0.0499815,0.0518267,0.0362633,0.0459658,0.0329635,0.0462811,0.030797,0.043734,0.0352052,0.0507445,0.0407394,0.0543907,0.0440032,0.0565671,0.042554,0.0530791,0.0439079,0.0515814,0.0370048,0.0503465,0.023895,0.0503854,0.000362277,0.0307714,0.00611919,0.0168204
test-other,159,1998,29454,35,opus,16k,0.0991409,0.101764,0.0828599,0.107173,0.0759529,0.108293,0.0679407,0.0974655,0.0688632,0.0980293,0.061166,0.0814969,0.0542084,0.0701193,0.0473694,0.0604727,0.0430844,0.0535616,0.0341339,0.0474377,0.0200909,0.0401549,0.000481606,0.031289,0.0100404,0.0241004
test-other,159,1998,29454,35,opus,12k,0.12989,0.132078,0.119307,0.155386,0.116577,0.164823,0.108124,0.152606,0.104321,0.146523,0.103977,0.135395,0.106326,0.134217,0.100088,0.127385,0.0945265,0.115707,0.0785688,0.107067,0.0524086,0.102307,0.00170988,0.0924616,0.0414037,0.0850627
test-other,159,1998,29454,35,opus,8k,0.370411,0.370927,0.316947,0.378433,0.325987,0.439228,0.319472,0.44622,0.292306,0.421954,0.25375,0.338121,0.230869,0.294653,0.205973,0.262775,0.187004,0.23005,0.151173,0.20861,0.0900534,0.170854,0.00418061,0.160706,0.0567649,0.166017
test-other,159,1998,29454,35,opus,6k,0.40811,0.410869,0.36784,0.445695,0.381921,0.52216,0.370904,0.517157,0.338944,0.487852,0.293521,0.390028,0.265439,0.338758,0.227416,0.292328,0.199913,0.252219,0.15978,0.222843,0.0952876,0.178073,0.00419444,0.186258,0.0799225,0.202692
test-other,2852,8280,266249,51,mp3,128k,0.0138735,0.0150394,0.00942653,0.0129296,0.00886738,0.0131927,0.00784868,0.0122417,0.00623077,0.00962883,0.00552666,0.00767976,0.00617784,0.00822407,0.00628531,0.00790077,0.0062781,0.00739026,0.00475377,0.00652725,0.00307941,0.0060395,7.17044e-05,0.00384545,0.00205398,0.00618815
